Date,Table,AS_valid_term_number,AS_invalid_term_number,CT_valid_term_number,CT_invalid_term_number
20240619,Kidney,59,2,67,3
20240619,Knee,6,0,2,9
20240619,Large_intestine,54,0,55,3
20240619,Liver,16,1,28,2
20240619,Lung,54,0,74,0
20240619,Lymph_node,34,0,45,0
20240619,Lymph_vasculature,14,104,1,0
20240619,Main_Bronchus,15,0,19,0
20240619,Muscular_System,165,217,1,0
20240619,Ovary,24,45,5,11
20240619,Palatine_Tonsil,11,10,13,4
20240619,Pancreas,28,2,28,2
20240619,Peripheral_nervous_system,154,946,7,120
20240619,Placenta,30,4,23,0
20240619,Prostate,13,0,18,2
20240619,Skeleton,174,898,1,0
20240619,Skin,15,0,35,0
20240619,Small_intestine,22,21,25,10
20240619,Spinal_Cord,86,0,8,0
20240619,Spleen,24,14,46,15
20240619,Thymus,18,0,50,0
20240619,Trachea,20,0,16,1
20240619,Ureter,6,1,3,11
20240619,Urinary_bladder,16,0,4,11
20240619,Uterus,24,36,0,18
20240704,Anatomical_Systems,81,0,0,0
20240704,Blood,1,0,29,0
20240704,Blood_vasculature,377,678,10,0
20240704,Bone-Marrow,1,0,47,0
20240704,Brain,172,18,620,1
20240704,Eye,38,3,49,7
20240704,Fallopian_tube,9,63,18,1
20240704,Heart,29,23,28,0
20240704,Kidney,59,2,67,3
20240704,Knee,6,0,2,9
20240704,Large_intestine,55,4,55,3
20240704,Liver,16,1,28,2
20240704,Lung,54,0,74,0
20240704,Lymph_node,34,0,45,0
20240704,Lymph_vasculature,14,104,1,0
20240704,Main_Bronchus,15,0,19,0
20240704,Mammary_Gland,1,0,0,10
20240704,Muscular_System,165,217,1,0
20240704,Ovary,24,45,5,11
20240704,Palatine_Tonsil,11,10,13,4
20240704,Pancreas,28,2,28,2
20240704,Peripheral_nervous_system,154,946,7,120
20240704,Placenta,30,4,23,0
20240704,Prostate,13,0,18,2
20240704,Skeleton,174,898,1,0
20240704,Skin,15,0,35,0
20240704,Small_intestine,22,25,25,10
20240704,Spinal_Cord,86,0,8,0
20240704,Spleen,24,14,46,15
20240704,Thymus,18,0,50,0
20240704,Trachea,20,0,17,0
20240704,Ureter,10,1,4,11
20240704,Urinary_bladder,18,1,17,26
20240704,Uterus,24,36,0,18
20240710,Anatomical_Systems,81,0,0,0
20240710,Blood,1,0,29,0
20240710,Blood_vasculature,377,678,10,0
20240710,Bone-Marrow,1,0,47,0
20240710,Brain,172,18,620,1
20240710,Eye,38,3,49,7
20240710,Fallopian_tube,9,63,18,1
20240710,Heart,29,23,28,0
20240710,Kidney,59,2,67,3
20240710,Knee,6,0,2,9
20240710,Large_intestine,55,4,55,3
20240710,Liver,16,1,28,2
20240710,Lung,54,0,74,0
20240710,Lymph_node,34,0,45,0
20240710,Lymph_vasculature,14,104,1,0
20240710,Main_Bronchus,15,0,19,0
20240710,Mammary_Gland,1,0,0,10
20240710,Muscular_System,165,217,1,0
20240710,Ovary,24,45,5,11
20240710,Palatine_Tonsil,11,10,13,4
20240710,Pancreas,28,2,28,2
20240710,Peripheral_nervous_system,154,946,7,120
20240710,Placenta,30,4,23,0
20240710,Prostate,13,0,18,2
20240710,Skeleton,174,898,1,0
20240710,Skin,26,1,37,0
20240710,Small_intestine,22,25,25,10
20240710,Spinal_Cord,86,0,8,0
20240710,Spleen,24,14,46,15
20240710,Thymus,18,0,50,0
20240710,Trachea,20,0,17,0
20240710,Ureter,10,1,4,11
20240710,Urinary_bladder,18,1,17,26
20240710,Uterus,24,36,0,18
20240711,Anatomical_Systems,81,0,0,0
20240711,Blood,1,0,29,0
20240711,Blood_vasculature,377,678,10,0
20240711,Bone-Marrow,1,0,47,0
20240711,Brain,172,18,620,1
20240711,Eye,38,3,49,7
20240711,Fallopian_tube,9,63,18,1
20240711,Heart,29,23,28,0
20240711,Kidney,59,2,67,3
20240711,Knee,6,0,2,9
20240711,Large_intestine,55,4,55,3
20240711,Liver,16,1,28,2
20240711,Lung,54,0,74,0
20240711,Lymph_node,34,0,45,0
20240711,Lymph_vasculature,14,104,1,0
20240711,Main_Bronchus,15,0,19,0
20240711,Mammary_Gland,1,0,0,10
20240711,Muscular_System,165,217,1,0
20240711,Ovary,24,45,5,11
20240711,Palatine_Tonsil,11,10,13,4
20240711,Pancreas,28,2,28,2
20240711,Peripheral_nervous_system,154,946,7,120
20240711,Placenta,30,4,23,0
20240711,Prostate,13,0,18,2
20240711,Skeleton,174,898,1,0
20240711,Skin,26,1,37,0
20240711,Small_intestine,22,25,25,10
20240711,Spinal_Cord,86,0,8,0
20240711,Spleen,24,14,46,15
20240711,Thymus,18,0,50,0
20240711,Trachea,20,0,17,0
20240711,Ureter,10,1,4,11
20240711,Urinary_bladder,18,1,17,26
20240711,Uterus,24,36,0,18
20240717,Anatomical_Systems,81,0,0,0
20240717,Blood,1,0,29,0
20240717,Blood_vasculature,377,678,10,0
20240717,Bone-Marrow,1,0,47,0
20240717,Brain,172,18,620,1
20240717,Eye,38,3,49,7
20240717,Fallopian_tube,9,63,18,1
20240717,Heart,29,23,28,0
20240717,Kidney,59,2,67,3
20240717,Knee,6,0,2,9
20240717,Large_intestine,55,4,55,3
20240717,Liver,16,1,28,2
20240717,Lung,54,0,74,0
20240717,Lymph_node,34,0,45,0
20240717,Lymph_vasculature,14,104,1,0
20240717,Main_Bronchus,15,0,19,0
20240717,Mammary_Gland,1,0,0,10
20240717,Muscular_System,165,217,1,0
20240717,Ovary,24,45,5,11
20240717,Palatine_Tonsil,11,10,13,4
20240717,Pancreas,28,2,28,2
20240717,Peripheral_nervous_system,154,946,7,120
20240717,Placenta,30,4,23,0
20240717,Prostate,13,0,18,2
20240717,Skeleton,174,898,1,0
20240717,Skin,26,1,37,0
20240717,Small_intestine,22,25,25,10
20240717,Spinal_Cord,86,0,8,0
20240717,Spleen,24,14,46,15
20240717,Thymus,18,0,50,0
20240717,Trachea,20,0,17,0
20240717,Ureter,10,1,4,11
20240717,Urinary_bladder,18,1,17,26
20240717,Uterus,24,36,0,18
20240724,Anatomical_Systems,81,0,0,0
20240724,Blood,1,0,29,0
20240724,Blood_vasculature,377,678,10,0
20240724,Bone-Marrow,1,0,47,0
20240724,Brain,172,18,620,1
20240724,Eye,38,3,49,7
20240724,Fallopian_tube,9,63,18,1
20240724,Heart,29,23,28,0
20240724,Kidney,59,2,67,3
20240724,Knee,6,0,2,9
20240724,Large_intestine,55,4,55,3
20240724,Liver,16,1,28,2
20240724,Lung,54,0,74,0
20240724,Lymph_node,34,0,45,0
20240724,Lymph_vasculature,14,104,1,0
20240724,Main_Bronchus,15,0,19,0
20240724,Mammary_Gland,1,0,0,10
20240724,Muscular_System,165,217,1,0
20240724,Ovary,24,45,5,11
20240724,Palatine_Tonsil,11,10,13,4
20240724,Pancreas,28,2,28,2
20240724,Peripheral_nervous_system,154,946,7,120
20240724,Placenta,30,4,23,0
20240724,Prostate,13,0,18,2
20240724,Skeleton,174,898,1,0
20240724,Skin,26,1,37,0
20240724,Small_intestine,22,25,25,10
20240724,Spinal_Cord,86,0,8,0
20240724,Spleen,24,14,46,15
20240724,Thymus,18,0,50,0
20240724,Trachea,20,0,17,0
20240724,Ureter,10,1,4,11
20240724,Urinary_bladder,18,1,17,26
20240724,Uterus,24,36,0,18
20240731,Anatomical_Systems,81,0,0,0
20240731,Blood,1,0,29,0
20240731,Blood_vasculature,377,678,10,0
20240731,Bone-Marrow,1,0,47,0
20240731,Brain,172,18,620,1
20240731,Eye,38,3,49,7
20240731,Fallopian_tube,9,63,18,1
20240731,Heart,29,23,28,0
20240731,Kidney,59,2,67,3
20240731,Knee,6,0,2,9
20240731,Large_intestine,55,4,55,3
20240731,Liver,16,1,28,2
20240731,Lung,54,0,74,0
20240731,Lymph_node,34,0,45,0
20240731,Lymph_vasculature,14,104,1,0
20240731,Main_Bronchus,15,0,19,0
20240731,Mammary_Gland,1,0,0,10
20240731,Muscular_System,165,217,1,0
20240731,Ovary,24,45,5,11
20240731,Palatine_Tonsil,11,10,13,4
20240731,Pancreas,28,2,28,2
20240731,Peripheral_nervous_system,154,946,7,120
20240731,Placenta,30,4,23,0
20240731,Prostate,13,0,18,2
20240731,Skeleton,174,898,1,0
20240731,Skin,26,1,37,0
20240731,Small_intestine,22,25,25,10
20240731,Spinal_Cord,86,0,8,0
20240731,Spleen,24,14,46,15
20240731,Thymus,18,0,50,0
20240731,Trachea,20,0,17,0
20240731,Ureter,10,1,4,11
20240731,Urinary_bladder,18,1,17,26
20240731,Uterus,24,36,0,18
20240807,Anatomical_Systems,81,0,0,0
20240807,Blood,1,0,29,0
20240807,Blood_vasculature,377,678,10,0
20240807,Bone-Marrow,1,0,47,0
20240807,Brain,172,18,620,1
20240807,Eye,38,3,49,7
20240807,Fallopian_tube,9,63,18,1
20240807,Heart,29,23,28,0
20240807,Kidney,59,2,67,3
20240807,Knee,6,0,2,9
20240807,Large_intestine,55,4,55,3
20240807,Liver,16,1,28,2
20240807,Lung,54,0,74,0
20240807,Lymph_node,34,0,45,0
20240807,Lymph_vasculature,14,104,1,0
20240807,Main_Bronchus,15,0,19,0
20240807,Mammary_Gland,1,0,0,10
20240807,Muscular_System,165,217,1,0
20240807,Ovary,24,45,5,11
20240807,Palatine_Tonsil,11,10,13,4
20240807,Pancreas,28,2,28,2
20240807,Peripheral_nervous_system,154,946,7,120
20240807,Placenta,30,4,23,0
20240807,Prostate,14,2,16,1
20240807,Skeleton,174,898,1,0
20240807,Skin,26,1,37,0
20240807,Small_intestine,22,25,25,10
20240807,Spinal_Cord,86,0,8,0
20240807,Spleen,24,14,46,15
20240807,Thymus,18,0,50,0
20240807,Trachea,20,0,17,0
20240807,Ureter,10,1,4,11
20240807,Urinary_bladder,18,1,17,26
20240807,Uterus,24,36,0,18
20240814,Anatomical_Systems,81,0,0,0
20240814,Blood,1,0,29,0
20240814,Blood_vasculature,377,678,10,0
20240814,Bone-Marrow,1,0,47,0
20240814,Brain,172,18,620,1
20240814,Eye,38,3,49,7
20240814,Fallopian_tube,9,63,18,1
20240814,Heart,29,23,28,0
20240814,Kidney,59,2,67,3
20240814,Knee,6,0,2,9
20240814,Large_intestine,55,4,55,3
20240814,Liver,16,1,28,2
20240814,Lung,54,0,74,0
20240814,Lymph_node,34,0,45,0
20240814,Lymph_vasculature,14,104,1,0
20240814,Main_Bronchus,15,0,19,0
20240814,Mammary_Gland,1,0,0,10
20240814,Muscular_System,165,217,1,0
20240814,Ovary,24,45,5,11
20240814,Palatine_Tonsil,11,10,13,4
20240814,Pancreas,28,2,28,2
20240814,Peripheral_nervous_system,154,946,7,120
20240814,Placenta,30,4,23,0
20240814,Prostate,14,2,16,1
20240814,Skeleton,174,898,1,0
20240814,Skin,26,1,37,0
20240814,Small_intestine,22,25,25,10
20240814,Spinal_Cord,86,0,8,0
20240814,Spleen,24,14,46,15
20240814,Thymus,18,0,50,0
20240814,Trachea,20,0,17,0
20240814,Ureter,10,1,4,11
20240814,Urinary_bladder,18,1,17,26
20240814,Uterus,24,36,0,18
20240821,Anatomical_Systems,81,0,0,0
20240821,Blood,1,0,29,0
20240821,Blood_vasculature,377,678,10,0
20240821,Bone-Marrow,1,0,47,0
20240821,Brain,172,18,621,1
20240821,Eye,38,3,49,7
20240821,Fallopian_tube,9,63,18,1
20240821,Heart,29,23,28,0
20240821,Kidney,59,2,67,3
20240821,Knee,6,0,2,9
20240821,Large_intestine,55,4,55,3
20240821,Liver,16,1,28,2
20240821,Lung,54,0,74,0
20240821,Lymph_node,34,0,45,0
20240821,Lymph_vasculature,14,104,1,0
20240821,Main_Bronchus,15,0,19,0
20240821,Mammary_Gland,1,0,0,10
20240821,Muscular_System,165,217,1,0
20240821,Ovary,24,45,5,11
20240821,Palatine_Tonsil,11,10,13,4
20240821,Pancreas,28,2,28,2
20240821,Peripheral_nervous_system,154,946,7,120
20240821,Placenta,30,4,23,0
20240821,Prostate,14,2,16,1
20240821,Skeleton,174,898,1,0
20240821,Skin,26,1,37,0
20240821,Small_intestine,22,25,25,10
20240821,Spinal_Cord,86,0,8,0
20240821,Spleen,24,14,46,15
20240821,Thymus,18,0,50,0
20240821,Trachea,20,0,17,0
20240821,Ureter,10,1,4,11
20240821,Urinary_bladder,18,1,17,26
20240821,Uterus,24,36,0,18
20240828,Anatomical_Systems,81,0,0,0
20240828,Blood,1,0,29,0
20240828,Blood_vasculature,377,678,10,0
20240828,Bone-Marrow,1,0,47,0
20240828,Brain,172,18,621,1
20240828,Eye,38,3,49,7
20240828,Fallopian_tube,9,63,18,1
20240828,Heart,29,23,28,0
20240828,Kidney,59,2,67,3
20240828,Knee,6,0,2,9
20240828,Large_intestine,55,4,55,3
20240828,Liver,16,1,28,2
20240828,Lung,54,0,74,0
20240828,Lymph_node,34,0,45,0
20240828,Lymph_vasculature,14,104,1,0
20240828,Main_Bronchus,15,0,19,0
20240828,Mammary_Gland,1,0,0,10
20240828,Muscular_System,165,217,1,0
20240828,Ovary,24,45,5,11
20240828,Palatine_Tonsil,11,10,13,4
20240828,Pancreas,28,2,28,2
20240828,Peripheral_nervous_system,154,946,7,120
20240828,Placenta,30,4,23,0
20240828,Prostate,14,2,16,1
20240828,Skeleton,174,898,1,0
20240828,Skin,26,1,37,0
20240828,Small_intestine,22,25,25,10
20240828,Spinal_Cord,86,0,8,0
20240828,Spleen,24,14,46,15
20240828,Thymus,18,0,50,0
20240828,Trachea,20,0,17,0
20240828,Ureter,10,1,4,11
20240828,Urinary_bladder,18,1,17,26
20240828,Uterus,24,36,0,18
20240904,Anatomical_Systems,81,0,0,0
20240904,Blood,1,0,29,0
20240904,Blood_vasculature,377,678,10,0
20240904,Bone-Marrow,1,0,47,0
20240904,Brain,172,18,621,1
20240904,Eye,38,3,49,7
20240904,Fallopian_tube,9,63,18,1
20240904,Heart,29,23,28,0
20240904,Kidney,59,2,67,3
20240904,Knee,6,0,2,9
20240904,Large_intestine,55,4,55,3
20240904,Liver,16,1,28,2
20240904,Lung,54,0,74,0
20240904,Lymph_node,34,0,45,0
20240904,Lymph_vasculature,14,104,1,0
20240904,Main_Bronchus,15,0,19,0
20240904,Mammary_Gland,1,0,0,10
20240904,Muscular_System,165,217,1,0
20240904,Ovary,24,45,5,11
20240904,Palatine_Tonsil,11,10,13,4
20240904,Pancreas,28,2,28,2
20240904,Peripheral_nervous_system,154,946,7,120
20240904,Placenta,30,4,23,0
20240904,Prostate,14,2,16,1
20240904,Skeleton,174,898,1,0
20240904,Skin,26,1,37,0
20240904,Small_intestine,22,25,25,10
20240904,Spinal_Cord,86,0,8,0
20240904,Spleen,24,14,46,15
20240904,Thymus,18,0,50,0
20240904,Trachea,20,0,17,0
20240904,Ureter,10,1,4,11
20240904,Urinary_bladder,18,1,17,26
20240904,Uterus,24,36,0,18
20240911,Anatomical_Systems,81,0,0,0
20240911,Blood,1,0,29,0
20240911,Blood_vasculature,377,678,10,0
20240911,Bone-Marrow,1,0,47,0
20240911,Brain,172,18,621,1
20240911,Eye,38,3,49,7
20240911,Fallopian_tube,9,63,18,1
20240911,Heart,29,23,28,0
20240911,Kidney,59,2,67,3
20240911,Knee,6,0,2,9
20240911,Large_intestine,55,4,55,3
20240911,Liver,16,1,28,2
20240911,Lung,54,0,74,0
20240911,Lymph_node,34,0,45,0
20240911,Lymph_vasculature,14,104,1,0
20240911,Main_Bronchus,15,0,19,0
20240911,Mammary_Gland,1,0,0,10
20240911,Muscular_System,165,217,1,0
20240911,Ovary,24,45,5,11
20240911,Palatine_Tonsil,11,10,13,4
20240911,Pancreas,28,2,28,2
20240911,Peripheral_nervous_system,154,946,7,120
20240911,Placenta,30,4,23,0
20240911,Prostate,14,2,16,1
20240911,Skeleton,174,898,1,0
20240911,Skin,26,1,37,0
20240911,Small_intestine,22,25,25,10
20240911,Spinal_Cord,86,0,8,0
20240911,Spleen,24,14,46,15
20240911,Thymus,18,0,50,0
20240911,Trachea,20,0,17,0
20240911,Ureter,10,1,4,11
20240911,Urinary_bladder,18,1,17,26
20240911,Uterus,24,36,0,18
20240918,Anatomical_Systems,81,0,0,0
20240918,Blood,1,0,29,0
20240918,Blood_vasculature,377,678,10,0
20240918,Bone-Marrow,1,0,47,0
20240918,Brain,172,18,621,1
20240918,Eye,38,3,49,7
20240918,Fallopian_tube,9,63,18,1
20240918,Heart,29,23,28,0
20240918,Kidney,59,2,67,3
20240918,Knee,6,0,2,9
20240918,Large_intestine,55,4,55,3
20240918,Liver,16,1,28,2
20240918,Lung,54,0,74,0
20240918,Lymph_node,34,0,45,0
20240918,Lymph_vasculature,14,104,1,0
20240918,Main_Bronchus,15,0,19,0
20240918,Mammary_Gland,1,0,0,10
20240918,Muscular_System,165,217,1,0
20240918,Ovary,24,45,5,11
20240918,Palatine_Tonsil,11,10,13,4
20240918,Pancreas,28,2,28,2
20240918,Peripheral_nervous_system,154,946,7,120
20240918,Placenta,30,4,23,0
20240918,Prostate,14,2,16,1
20240918,Skeleton,174,898,1,0
20240918,Skin,26,1,37,0
20240918,Small_intestine,22,25,25,10
20240918,Spinal_Cord,86,0,8,0
20240918,Spleen,24,14,46,15
20240918,Thymus,18,0,50,0
20240918,Trachea,20,0,17,0
20240918,Ureter,10,1,4,11
20240918,Urinary_bladder,18,1,17,26
20240918,Uterus,24,36,0,18
20240925,Anatomical_Systems,81,0,0,0
20240925,Blood,1,0,29,0
20240925,Blood_vasculature,377,678,10,0
20240925,Bone-Marrow,1,0,47,0
20240925,Brain,172,18,621,1
20240925,Eye,38,3,49,7
20240925,Fallopian_tube,9,63,18,1
20240925,Heart,29,23,28,0
20240925,Kidney,59,2,67,3
20240925,Knee,6,0,2,9
20240925,Large_intestine,55,4,55,3
20240925,Liver,16,1,28,2
20240925,Lung,54,0,74,0
20240925,Lymph_node,34,0,45,0
20240925,Lymph_vasculature,14,104,1,0
20240925,Main_Bronchus,15,0,19,0
20240925,Mammary_Gland,1,0,0,10
20240925,Muscular_System,165,217,1,0
20240925,Ovary,24,45,5,11
20240925,Palatine_Tonsil,11,10,13,4
20240925,Pancreas,28,2,28,2
20240925,Peripheral_nervous_system,154,946,7,120
20240925,Placenta,30,4,23,0
20240925,Prostate,14,2,16,1
20240925,Skeleton,174,898,1,0
20240925,Skin,26,1,37,0
20240925,Small_intestine,22,25,25,10
20240925,Spinal_Cord,86,0,8,0
20240925,Spleen,24,14,46,15
20240925,Thymus,18,0,50,0
20240925,Trachea,20,0,17,0
20240925,Ureter,10,1,4,11
20240925,Urinary_bladder,18,1,17,26
20240925,Uterus,24,36,0,18
20241002,Anatomical_Systems,81,0,0,0
20241002,Blood,1,0,29,0
20241002,Blood_vasculature,429,628,10,0
20241002,Bone-Marrow,1,0,47,0
20241002,Brain,172,18,621,1
20241002,Eye,38,3,49,7
20241002,Fallopian_tube,9,63,18,1
20241002,Heart,29,23,28,0
20241002,Kidney,59,2,67,3
20241002,Knee,6,0,2,9
20241002,Large_intestine,55,4,55,3
20241002,Liver,16,1,28,2
20241002,Lung,54,0,74,0
20241002,Lymph_node,34,0,45,0
20241002,Lymph_vasculature,14,104,1,0
20241002,Main_Bronchus,15,0,19,0
20241002,Mammary_Gland,1,0,0,10
20241002,Muscular_System,165,217,1,0
20241002,Ovary,24,45,5,11
20241002,Palatine_Tonsil,11,10,13,4
20241002,Pancreas,28,2,28,2
20241002,Peripheral_nervous_system,154,946,7,120
20241002,Placenta,30,4,23,0
20241002,Prostate,14,2,16,1
20241002,Skeleton,174,898,1,0
20241002,Skin,26,1,37,0
20241002,Small_intestine,22,25,25,10
20241002,Spinal_Cord,86,0,8,0
20241002,Spleen,24,14,46,15
20241002,Thymus,18,0,50,0
20241002,Trachea,20,0,17,0
20241002,Ureter,10,1,4,11
20241002,Urinary_bladder,18,1,17,26
20241002,Uterus,24,36,0,18
20241009,Anatomical_Systems,81,0,0,0
20241009,Blood,1,0,29,0
20241009,Blood_vasculature,429,628,10,0
20241009,Bone-Marrow,1,0,47,0
20241009,Brain,172,18,621,1
20241009,Eye,38,3,49,7
20241009,Fallopian_tube,9,63,18,1
20241009,Heart,29,23,28,0
20241009,Kidney,59,2,67,3
20241009,Knee,6,0,2,9
20241009,Large_intestine,55,4,55,3
20241009,Liver,16,1,28,2
20241009,Lung,54,0,74,0
20241009,Lymph_node,34,0,45,0
20241009,Lymph_vasculature,14,104,1,0
20241009,Main_Bronchus,15,0,19,0
20241009,Mammary_Gland,1,0,0,10
20241009,Muscular_System,165,217,1,0
20241009,Ovary,24,45,5,11
20241009,Palatine_Tonsil,11,10,13,4
20241009,Pancreas,28,2,28,2
20241009,Peripheral_nervous_system,154,946,7,120
20241009,Placenta,30,4,23,0
20241009,Prostate,14,2,16,1
20241009,Skeleton,174,898,1,0
20241009,Skin,26,1,37,0
20241009,Small_intestine,22,25,25,10
20241009,Spinal_Cord,86,0,8,0
20241009,Spleen,24,14,46,15
20241009,Thymus,18,0,50,0
20241009,Trachea,20,0,17,0
20241009,Ureter,10,1,4,11
20241009,Urinary_bladder,18,1,17,26
20241009,Uterus,24,36,0,18
20241016,Anatomical_Systems,81,0,0,0
20241016,Blood,1,0,29,0
20241016,Blood_vasculature,429,628,10,0
20241016,Bone-Marrow,1,0,47,0
20241016,Brain,172,18,622,0
20241016,Eye,38,3,49,7
20241016,Fallopian_tube,9,63,18,1
20241016,Heart,29,23,28,0
20241016,Kidney,59,2,67,3
20241016,Knee,6,0,2,9
20241016,Large_intestine,55,4,55,3
20241016,Liver,16,1,28,2
20241016,Lung,54,0,74,0
20241016,Lymph_node,34,0,45,0
20241016,Lymph_vasculature,14,104,1,0
20241016,Main_Bronchus,15,0,19,0
20241016,Mammary_Gland,1,0,0,10
20241016,Muscular_System,165,217,1,0
20241016,Ovary,24,45,5,11
20241016,Palatine_Tonsil,11,10,13,4
20241016,Pancreas,28,2,28,2
20241016,Peripheral_nervous_system,154,946,7,120
20241016,Placenta,30,4,23,0
20241016,Prostate,14,2,16,1
20241016,Skeleton,174,898,1,0
20241016,Skin,26,1,37,0
20241016,Small_intestine,22,25,25,10
20241016,Spinal_Cord,86,0,8,0
20241016,Spleen,24,14,46,15
20241016,Thymus,18,0,50,0
20241016,Trachea,20,0,17,0
20241016,Ureter,10,1,4,11
20241016,Urinary_bladder,18,1,17,26
20241016,Uterus,24,36,0,18
20241023,Anatomical_Systems,81,0,0,0
20241023,Blood,1,0,29,0
20241023,Blood_vasculature,429,628,10,0
20241023,Bone-Marrow,1,0,47,0
20241023,Brain,172,18,622,0
20241023,Eye,38,3,49,7
20241023,Fallopian_tube,9,63,18,1
20241023,Heart,29,23,28,0
20241023,Kidney,59,2,67,3
20241023,Knee,6,0,2,9
20241023,Large_intestine,60,3,55,3
20241023,Liver,16,1,28,2
20241023,Lung,54,0,74,0
20241023,Lymph_node,34,0,45,0
20241023,Lymph_vasculature,14,104,1,0
20241023,Main_Bronchus,15,0,19,0
20241023,Mammary_Gland,1,0,0,10
20241023,Muscular_System,165,217,1,0
20241023,Ovary,24,45,5,11
20241023,Palatine_Tonsil,11,10,13,4
20241023,Pancreas,28,2,28,2
20241023,Peripheral_nervous_system,154,946,7,120
20241023,Placenta,30,4,23,0
20241023,Prostate,14,2,16,1
20241023,Skeleton,174,898,1,0
20241023,Skin,26,1,37,0
20241023,Small_intestine,22,25,25,10
20241023,Spinal_Cord,86,0,8,0
20241023,Spleen,24,14,46,15
20241023,Thymus,18,0,50,0
20241023,Trachea,20,0,17,0
20241023,Ureter,10,1,4,11
20241023,Urinary_bladder,18,1,17,26
20241023,Uterus,24,36,0,18
20241030,Anatomical_Systems,81,0,0,0
20241030,Blood,1,0,29,0
20241030,Blood_vasculature,429,628,10,0
20241030,Bone-Marrow,1,0,47,0
20241030,Brain,172,18,622,0
20241030,Eye,38,3,49,7
20241030,Fallopian_tube,9,63,18,1
20241030,Heart,29,23,28,0
20241030,Kidney,59,2,67,3
20241030,Knee,6,0,2,9
20241030,Large_intestine,60,3,55,3
20241030,Liver,16,1,28,2
20241030,Lung,54,0,74,0
20241030,Lymph_node,34,0,45,0
20241030,Lymph_vasculature,14,104,1,0
20241030,Main_Bronchus,15,0,19,0
20241030,Mammary_Gland,1,0,0,10
20241030,Muscular_System,165,217,1,0
20241030,Ovary,24,45,5,11
20241030,Palatine_Tonsil,11,10,13,4
20241030,Pancreas,28,2,28,2
20241030,Peripheral_nervous_system,154,946,7,120
20241030,Placenta,30,4,23,0
20241030,Prostate,14,2,16,1
20241030,Skeleton,174,898,1,0
20241030,Skin,26,1,37,0
20241030,Small_intestine,22,25,25,10
20241030,Spinal_Cord,86,0,8,0
20241030,Spleen,24,14,46,15
20241030,Thymus,18,0,50,0
20241030,Trachea,20,0,17,0
20241030,Ureter,10,1,4,11
20241030,Urinary_bladder,18,1,17,26
20241030,Uterus,24,36,0,18
20241106,Anatomical_Systems,81,0,0,0
20241106,Blood,1,0,29,0
20241106,Blood_vasculature,429,628,10,0
20241106,Bone-Marrow,1,0,47,0
20241106,Brain,172,18,622,0
20241106,Eye,38,3,49,7
20241106,Fallopian_tube,9,63,18,1
20241106,Heart,29,23,28,0
20241106,Kidney,59,2,67,3
20241106,Knee,6,0,2,9
20241106,Large_intestine,60,3,55,3
20241106,Liver,16,1,28,2
20241106,Lung,54,0,74,0
20241106,Lymph_node,34,0,45,0
20241106,Lymph_vasculature,14,104,1,0
20241106,Main_Bronchus,15,0,19,0
20241106,Mammary_Gland,1,0,0,10
20241106,Muscular_System,165,217,1,0
20241106,Ovary,24,45,5,11
20241106,Palatine_Tonsil,11,10,13,4
20241106,Pancreas,28,2,28,2
20241106,Peripheral_nervous_system,154,946,7,120
20241106,Placenta,30,4,23,0
20241106,Prostate,14,2,16,1
20241106,Skeleton,174,898,1,0
20241106,Skin,26,1,37,0
20241106,Small_intestine,22,25,25,10
20241106,Spinal_Cord,86,0,8,0
20241106,Spleen,24,14,46,15
20241106,Thymus,18,0,50,0
20241106,Trachea,20,0,17,0
20241106,Ureter,10,1,4,11
20241106,Urinary_bladder,18,1,17,26
20241106,Uterus,24,36,0,18
20241113,Anatomical_Systems,81,0,0,0
20241113,Blood,1,0,29,0
20241113,Blood_vasculature,429,628,10,0
20241113,Bone-Marrow,1,0,47,0
20241113,Brain,172,18,622,0
20241113,Eye,38,3,49,7
20241113,Fallopian_tube,9,63,18,1
20241113,Heart,29,23,28,0
20241113,Kidney,59,2,67,3
20241113,Knee,6,0,2,9
20241113,Large_intestine,60,3,55,3
20241113,Liver,16,1,28,2
20241113,Lung,54,0,74,0
20241113,Lymph_node,34,0,45,0
20241113,Lymph_vasculature,14,104,1,0
20241113,Main_Bronchus,15,0,19,0
20241113,Mammary_Gland,1,0,0,10
20241113,Muscular_System,165,217,1,0
20241113,Ovary,24,45,5,11
20241113,Palatine_Tonsil,11,10,13,4
20241113,Pancreas,28,2,28,2
20241113,Peripheral_nervous_system,154,946,7,120
20241113,Placenta,30,4,23,0
20241113,Prostate,14,2,16,1
20241113,Skeleton,174,898,1,0
20241113,Skin,26,1,37,0
20241113,Small_intestine,22,25,25,10
20241113,Spinal_Cord,86,0,8,0
20241113,Spleen,24,14,46,15
20241113,Thymus,18,0,50,0
20241113,Trachea,20,0,17,0
20241113,Ureter,10,1,4,11
20241113,Urinary_bladder,18,1,17,26
20241113,Uterus,24,36,0,18
20241120,Anatomical_Systems,81,0,0,0
20241120,Blood,1,0,29,0
20241120,Blood_vasculature,429,628,10,0
20241120,Bone-Marrow,1,0,47,0
20241120,Brain,172,18,622,0
20241120,Eye,38,3,49,7
20241120,Fallopian_tube,9,63,18,1
20241120,Heart,29,23,28,0
20241120,Kidney,59,2,67,3
20241120,Knee,6,0,2,9
20241120,Large_intestine,60,3,55,3
20241120,Liver,16,1,28,2
20241120,Lung,54,0,74,0
